Time21_5,Latitude,Longitude,HalfAngle,Speed,Type,AssociatedCMEID
2013-10-03T11:52Z,18.0,78.0,23.0,400.0,S,2013-10-03T04:12:00-CME-001
2013-10-04T23:46Z,-22.0,-136.0,28.0,335.0,S,2013-10-04T10:54:00-CME-001
2013-10-05T05:30Z,-18.0,-125.0,50.0,330.0,S,2013-10-04T19:18:00-CME-001
2013-10-05T10:30Z,-26.0,-139.0,60.0,1000.0,O,2013-10-05T07:09:00-CME-001
2013-10-06T18:19Z,-15.0,6.0,25.0,790.0,C,2013-10-06T14:39:00-CME-001
2013-10-08T15:57Z,26.0,-100.0,27.0,530.0,C,2013-10-08T08:24:00-CME-001
2013-10-09T08:00Z,30.0,-30.0,22.0,400.0,S,2013-10-08T22:54:00-CME-001
2013-10-09T15:00Z,-25.0,-85.0,22.0,300.0,S,2013-10-09T03:30:00-CME-001
2013-10-10T02:41Z,-30.0,-105.0,32.0,400.0,S,2013-10-09T17:24:00-CME-001
2013-10-10T05:33Z,-77.0,-57.0,15.0,490.0,S,2013-10-09T22:00:00-CME-001
2013-10-11T14:00Z,44.0,-35.0,25.0,300.0,S,2013-10-11T02:24:00-CME-001
2013-10-11T11:50Z,-1.0,-106.0,42.0,780.0,C,2013-10-11T07:24:00-CME-001
2013-10-11T20:00Z,-36.0,-33.0,24.0,470.0,S,2013-10-11T13:39:00-CME-001
2013-10-13T00:18Z,-9.0,75.0,26.0,521.0,C,2013-10-12T17:40:00-CME-001
2013-10-13T12:40Z,-14.0,-52.0,31.0,252.0,S,2013-10-13T01:25:00-CME-001
2013-10-13T08:01Z,-46.0,-12.0,55.0,564.0,C,2013-10-13T01:25:00-CME-002
2013-10-14T02:32Z,-29.0,37.0,28.0,389.0,S,2013-10-13T15:36:00-CME-001
2013-10-15T04:33Z,15.0,-95.0,35.0,544.0,C,2013-10-14T22:00:00-CME-001
2013-10-16T12:33Z,-33.0,22.0,21.0,275.0,S,2013-10-16T04:24:00-CME-001
2013-10-17T00:45Z,-8.0,34.0,38.0,375.0,S,2013-10-16T16:00:00-CME-001
2013-10-17T08:35Z,-11.0,-95.0,49.0,855.0,C,2013-10-17T04:39:00-CME-001
2013-10-18T14:45Z,41.0,-55.0,38.0,433.0,S,2013-10-18T06:54:00-CME-001
2013-10-20T12:20Z,39.0,109.0,21.0,233.0,S,2013-10-19T20:00:00-CME-001
2013-10-20T21:10Z,-51.0,107.0,15.0,262.0,S,2013-10-20T08:09:00-CME-001
2013-10-20T14:47Z,0.0,40.0,30.0,615.0,C,2013-10-20T09:09:00-CME-001
2013-10-21T10:11Z,-69.0,63.0,45.0,458.0,S,2013-10-21T00:48:00-CME-001
2013-10-22T09:26Z,49.0,-6.0,48.0,782.0,C,2013-10-22T04:36:00-CME-001
2013-10-23T01:47Z,6.0,-100.0,25.0,330.0,S,2013-10-22T13:09:00-CME-001
2013-10-23T04:43Z,-20.0,10.0,55.0,650.0,C,2013-10-22T22:00:00-CME-001
2013-10-24T00:45Z,69.0,-91.0,30.0,340.0,S,2013-10-23T12:12:00-CME-001
2013-10-24T03:03Z,-9.0,-8.0,40.0,1000.0,O,2013-10-24T01:48:00-CME-001
2013-10-25T13:59Z,1.0,-79.0,25.0,365.0,S,2013-10-25T04:25:00-CME-001
2013-10-25T12:40Z,67.0,-26.0,35.0,460.0,S,2013-10-25T04:36:00-CME-001
2013-10-25T16:06Z,-2.0,-67.0,47.0,477.0,S,2013-10-25T08:24:00-CME-001
2013-10-25T18:45Z,15.0,-63.0,40.0,980.0,C,2013-10-25T15:12:00-CME-001
2013-10-26T12:48Z,2.0,62.0,31.0,330.0,S,2013-10-26T03:12:00-CME-001
2013-10-26T15:34Z,6.0,65.0,36.0,636.0,C,2013-10-26T07:00:00-CME-001
2013-10-26T14:55Z,7.0,-70.0,34.0,950.0,C,2013-10-26T11:40:00-CME-001
2013-10-26T23:54Z,7.0,-70.0,46.0,820.0,C,2013-10-26T20:09:00-CME-001
2013-10-27T10:47Z,12.0,67.0,33.0,562.0,C,2013-10-27T03:48:00-CME-001
2013-10-27T16:46Z,5.0,75.0,40.0,531.0,C,2013-10-27T10:12:00-CME-001
2013-10-27T18:00Z,2.0,60.0,38.0,656.0,C,2013-10-27T12:24:00-CME-001
2013-10-27T21:35Z,18.0,66.0,52.0,900.0,C,2013-10-27T18:12:00-CME-001
2013-10-28T09:40Z,7.0,65.0,60.0,650.0,C,2013-10-28T02:12:00-CME-001
2013-10-28T09:01Z,15.0,73.0,55.0,750.0,C,2013-10-28T04:48:00-CME-001
2013-10-28T17:51Z,10.0,83.0,20.0,600.0,C,2013-10-28T12:12:00-CME-001
2013-10-28T17:31Z,27.0,80.0,35.0,1100.0,O,2013-10-28T14:12:00-CME-001
2013-10-28T20:01Z,20.0,-10.0,28.0,900.0,C,2013-10-28T15:48:00-CME-001
2013-10-28T23:26Z,6.0,70.0,15.0,525.0,C,2013-10-28T16:36:00-CME-001
2013-10-29T03:08Z,22.0,83.0,25.0,574.0,C,2013-10-28T21:16:00-CME-001
2013-10-29T20:36Z,18.0,85.0,7.0,173.0,S,2013-10-29T00:48:00-CME-001
2013-10-29T11:10Z,23.0,74.0,22.0,480.0,S,2013-10-29T03:48:00-CME-001
2013-10-29T15:19Z,14.0,72.0,17.0,322.0,S,2013-10-29T04:48:00-CME-001
2013-10-29T20:33Z,53.0,85.0,12.0,710.0,C,2013-10-29T15:36:00-CME-001
2013-10-30T01:59Z,-8.0,104.0,39.0,905.0,C,2013-10-29T22:12:00-CME-001
2013-10-31T10:16Z,-30.0,-76.0,16.0,235.0,S,2013-10-30T21:54:00-CME-001
2013-11-01T04:34Z,-38.0,-59.0,40.0,476.0,S,2013-10-31T23:36:00-CME-001
2013-11-02T07:40Z,5.0,145.0,75.0,1078.0,O,2013-11-02T04:48:00-CME-001
2013-11-02T12:28Z,44.0,106.0,43.0,830.0,C,2013-11-02T08:24:00-CME-001
2013-11-02T23:05Z,-16.0,96.0,13.0,737.0,C,2013-11-02T18:36:00-CME-001
2013-11-03T04:48Z,-25.0,-24.0,40.0,493.0,S,2013-11-02T21:48:00-CME-001
2013-11-04T07:30Z,-10.0,170.0,70.0,1600.0,O,2013-11-04T05:09:00-CME-001
2013-11-05T08:43Z,46.0,-24.0,39.0,622.0,C,2013-11-05T03:12:00-CME-001
2013-11-05T12:40Z,-45.0,-30.0,31.0,844.0,C,2013-11-05T08:36:00-CME-001
2013-11-07T00:29Z,-60.0,-44.0,40.0,400.0,S,2013-11-06T14:36:00-CME-001
2013-11-07T03:39Z,-35.0,95.0,68.0,950.0,C,2013-11-07T00:00:00-CME-001
2013-11-07T12:12Z,-13.0,-135.0,92.0,2100.0,R,2013-11-07T10:39:00-CME-001
2013-11-07T22:02Z,-11.0,-10.0,27.0,530.0,C,2013-11-07T16:25:00-CME-001
2013-11-08T08:52Z,-33.0,172.0,58.0,938.0,C,2013-11-08T04:24:00-CME-001
2013-11-08T12:26Z,-21.0,-6.0,18.0,444.0,S,2013-11-08T06:09:00-CME-001
2013-11-08T15:33Z,-29.0,-9.0,27.0,508.0,C,2013-11-08T08:24:00-CME-001
2013-11-09T23:29Z,-6.0,53.0,17.0,550.0,C,2013-11-09T17:12:00-CME-001
2013-11-10T09:54Z,-5.0,-7.0,60.0,800.0,C,2013-11-10T05:39:00-CME-001
2013-11-12T08:13Z,41.0,101.0,28.0,600.0,C,2013-11-11T21:48:00-CME-001
2013-11-12T14:05Z,-30.0,79.0,30.0,650.0,C,2013-11-12T07:12:00-CME-001
2013-11-15T08:44Z,45.0,100.0,35.0,600.0,C,2013-11-15T00:12:00-CME-001
2013-11-17T09:09Z,-50.0,85.0,26.0,948.0,C,2013-11-17T05:12:00-CME-001
2013-11-17T13:19Z,-46.0,64.0,40.0,657.0,C,2013-11-17T08:09:00-CME-001
2013-11-19T08:55Z,-19.0,-172.0,43.0,780.0,C,2013-11-19T04:34:00-CME-001
2013-11-19T14:34Z,-29.0,82.0,50.0,910.0,C,2013-11-19T10:39:00-CME-001
2013-11-21T05:30Z,-16.0,136.0,53.0,740.0,C,2013-11-21T01:25:00-CME-001
2013-11-26T09:21Z,30.0,-60.0,35.0,740.0,C,2013-11-26T04:36:00-CME-001
2013-11-26T21:50Z,-27.0,-61.0,26.0,370.0,S,2013-11-26T08:00:00-CME-001
2013-11-27T06:24Z,-68.0,129.0,50.0,542.0,C,2013-11-27T00:24:00-CME-001
2013-11-27T18:04Z,25.0,30.0,30.0,950.0,C,2013-11-27T15:13:00-CME-001
2013-11-28T02:38Z,-24.0,-52.0,25.0,704.0,C,2013-11-27T23:12:00-CME-001
2013-11-28T11:37Z,-4.0,-55.0,26.0,447.0,S,2013-11-28T03:12:00-CME-001
2013-11-28T16:46Z,33.0,3.0,30.0,412.0,S,2013-11-28T09:09:00-CME-001
2013-11-29T13:45Z,28.0,92.0,26.0,480.0,S,2013-11-29T05:24:00-CME-001
2013-11-30T02:05Z,9.0,114.0,36.0,559.0,C,2013-11-29T19:39:00-CME-001
2013-11-30T08:42Z,-66.0,44.0,33.0,509.0,C,2013-11-30T00:25:00-CME-001
2013-11-30T17:01Z,-10.0,77.0,21.0,543.0,C,2013-11-30T10:12:00-CME-001
2013-11-30T19:41Z,29.0,88.0,29.0,578.0,C,2013-11-30T11:48:00-CME-001
2013-11-30T19:29Z,-40.0,-134.0,55.0,710.0,C,2013-11-30T12:48:00-CME-001
2013-12-02T01:57Z,23.0,34.0,33.0,600.0,C,2013-12-01T20:36:00-CME-001
2013-12-03T12:02Z,1.0,55.0,36.0,290.0,S,2013-12-02T20:12:00-CME-001
2013-12-04T14:05Z,9.0,56.0,21.0,443.0,S,2013-12-04T05:24:00-CME-001
2013-12-05T05:16Z,48.0,-15.0,45.0,700.0,C,2013-12-04T23:12:00-CME-001
2013-12-05T06:11Z,20.0,68.0,26.0,650.0,C,2013-12-05T00:12:00-CME-001
2013-12-05T17:03Z,-38.0,-100.0,58.0,536.0,C,2013-12-05T10:39:00-CME-001
2013-12-06T01:05Z,-13.0,-100.0,15.0,775.0,C,2013-12-05T21:09:00-CME-001
2013-12-06T00:31Z,-21.0,19.0,40.0,775.0,C,2013-12-05T21:09:00-CME-002
2013-12-07T12:15Z,-40.0,60.0,40.0,750.0,C,2013-12-07T07:39:00-CME-001
2013-12-08T02:20Z,1.0,-105.0,20.0,723.0,C,2013-12-07T21:39:00-CME-001
2013-12-10T01:17Z,35.0,-101.0,35.0,804.0,C,2013-12-09T21:18:00-CME-001
2013-12-11T15:50Z,11.0,67.0,34.0,382.0,S,2013-12-11T04:48:00-CME-001
2013-12-11T17:24Z,-60.0,-4.0,23.0,389.0,S,2013-12-11T07:48:00-CME-001
2013-12-12T01:51Z,39.0,148.0,34.0,377.0,S,2013-12-11T17:12:00-CME-001
2013-12-12T06:43Z,-31.0,51.0,40.0,1060.0,O,2013-12-12T03:54:00-CME-001
2013-12-12T10:58Z,-54.0,0.0,45.0,823.0,C,2013-12-12T06:36:00-CME-001
2013-12-13T02:56Z,-53.0,-1.0,23.0,440.0,S,2013-12-12T17:24:00-CME-001
2013-12-13T12:08Z,-9.0,80.0,15.0,413.0,S,2013-12-13T02:00:00-CME-001
2013-12-14T02:03Z,-30.0,-168.0,41.0,756.0,C,2013-12-13T21:36:00-CME-001
2013-12-14T06:52Z,-34.0,-32.0,34.0,533.0,C,2013-12-14T02:12:00-CME-001
2013-12-14T10:42Z,-23.0,-80.0,25.0,600.0,C,2013-12-14T06:48:00-CME-001
2013-12-14T20:20Z,-37.0,107.0,40.0,338.0,S,2013-12-14T09:39:00-CME-001
2013-12-14T14:02Z,-21.0,-54.0,29.0,721.0,C,2013-12-14T09:48:00-CME-001
2013-12-14T20:32Z,2.0,-114.0,29.0,435.0,S,2013-12-14T12:24:00-CME-001
2013-12-15T00:29Z,-17.0,-84.0,24.0,760.0,C,2013-12-14T19:40:00-CME-001
2013-12-15T06:43Z,5.0,-132.0,21.0,409.0,S,2013-12-14T22:00:00-CME-001
2013-12-16T06:00Z,-4.0,-135.0,23.0,490.0,S,2013-12-15T22:39:00-CME-001
2013-12-17T02:03Z,-22.0,86.0,39.0,780.0,C,2013-12-16T21:27:00-CME-001
2013-12-19T19:24Z,-4.0,65.0,20.0,60.0,S,2013-12-17T01:25:00-CME-001
2013-12-18T15:35Z,-43.0,68.0,31.0,400.0,S,2013-12-18T06:12:00-CME-001
2013-12-19T09:48Z,-50.0,111.0,26.0,347.0,S,2013-12-18T20:24:00-CME-001
2013-12-19T12:01Z,0.0,172.0,29.0,634.0,C,2013-12-19T06:25:00-CME-001
2013-12-21T12:15Z,-28.0,111.0,20.0,528.0,C,2013-12-21T05:00:00-CME-001
2013-12-21T22:33Z,33.0,-128.0,20.0,470.0,S,2013-12-21T15:09:00-CME-001
2013-12-23T05:17Z,-1.0,-70.0,19.0,696.0,C,2013-12-23T00:24:00-CME-001
2013-12-23T11:17Z,49.0,101.0,31.0,1268.0,O,2013-12-23T08:24:00-CME-001
2013-12-24T01:07Z,40.0,-107.0,24.0,380.0,S,2013-12-23T19:12:00-CME-001
2013-12-25T08:11Z,-40.0,-122.0,38.0,120.0,S,2013-12-24T05:24:00-CME-001
2013-12-24T23:41Z,-37.0,-92.0,23.0,248.0,S,2013-12-24T11:25:00-CME-001
2013-12-24T20:53Z,-15.0,60.0,30.0,400.0,S,2013-12-24T13:12:00-CME-001
2013-12-25T11:18Z,-44.0,162.0,27.0,345.0,S,2013-12-24T23:48:00-CME-001
2013-12-26T05:30Z,-31.0,-134.0,90.0,1600.0,O,2013-12-26T03:40:00-CME-001
2013-12-26T13:23Z,-35.0,46.0,18.0,585.0,C,2013-12-26T07:24:00-CME-001
2013-12-27T19:30Z,-65.0,-27.0,27.0,250.0,S,2013-12-27T04:48:00-CME-001
2013-12-27T06:39Z,-16.0,-178.0,29.0,504.0,C,2013-12-27T06:39:00-CME-001
2013-12-27T22:50Z,-51.0,175.0,27.0,360.0,S,2013-12-27T11:36:00-CME-001
2013-12-28T11:16Z,-2.0,-121.0,23.0,725.0,C,2013-12-28T07:00:00-CME-001
2013-12-28T22:36Z,-1.0,101.0,65.0,769.0,C,2013-12-28T18:00:00-CME-001
2013-12-29T10:20Z,29.0,6.0,41.0,531.0,C,2013-12-29T01:36:00-CME-001
2013-12-29T17:54Z,10.0,101.0,27.0,333.0,S,2013-12-29T04:24:00-CME-001
2013-12-29T13:48Z,-35.0,-39.0,45.0,535.0,C,2013-12-29T07:39:00-CME-001
2013-12-30T06:20Z,-11.0,-99.0,30.0,300.0,S,2013-12-29T19:55:00-CME-001
2013-12-31T18:35Z,-10.0,90.0,45.0,325.0,S,2013-12-31T07:00:00-CME-001
2013-12-31T13:27Z,-7.0,-75.0,38.0,1319.0,O,2013-12-31T10:48:00-CME-001
2014-01-01T23:02Z,-55.0,-85.0,28.0,531.0,C,2014-01-01T14:36:00-CME-001
2014-01-04T23:40Z,-35.0,5.0,46.0,750.0,C,2014-01-04T21:25:00-CME-001
2014-01-05T04:52Z,11.0,96.0,40.0,650.0,C,2014-01-05T00:54:00-CME-001
2014-01-05T21:34Z,23.0,-130.0,20.0,296.0,S,2014-01-05T09:24:00-CME-001
2014-01-06T10:43Z,-3.0,102.0,45.0,1275.0,O,2014-01-06T08:09:00-CME-001
2014-01-07T09:45Z,-55.0,117.0,49.0,620.0,C,2014-01-07T03:48:00-CME-001
2014-01-07T19:48Z,-24.0,30.0,49.0,2061.0,R,2014-01-07T18:24:00-CME-001
2014-01-08T11:19Z,30.0,93.0,13.0,472.0,S,2014-01-08T04:12:00-CME-001
2014-01-08T23:27Z,33.0,90.0,13.0,363.0,S,2014-01-08T12:48:00-CME-001
2014-01-09T09:59Z,-28.0,119.0,36.0,487.0,S,2014-01-09T02:36:00-CME-001
2014-01-10T08:57Z,-28.0,-163.0,16.0,450.0,S,2014-01-09T20:12:00-CME-001
2014-01-11T13:10Z,-24.0,70.0,30.0,502.0,C,2014-01-11T02:24:00-CME-001
2014-01-11T23:05Z,27.0,-29.0,21.0,250.0,S,2014-01-11T10:30:00-CME-001
2014-01-12T17:05Z,48.0,-53.0,21.0,430.0,S,2014-01-12T07:12:00-CME-001
2014-01-13T16:15Z,30.0,-38.0,24.0,450.0,S,2014-01-13T08:12:00-CME-001
2014-01-14T03:41Z,52.0,6.0,23.0,597.0,C,2014-01-13T14:12:00-CME-001
2014-01-14T09:58Z,49.0,137.0,25.0,291.0,S,2014-01-13T22:24:00-CME-001
2014-01-14T10:01Z,-67.0,110.0,28.0,360.0,S,2014-01-13T23:12:00-CME-001
2014-01-14T14:43Z,16.0,-7.0,43.0,752.0,C,2014-01-14T10:24:00-CME-001
2014-01-16T05:16Z,48.0,-123.0,40.0,277.0,S,2014-01-15T14:12:00-CME-001
2014-01-16T15:00Z,44.0,-126.0,18.0,406.0,S,2014-01-16T05:00:00-CME-001
2014-01-16T23:42Z,-39.0,68.0,17.0,443.0,S,2014-01-16T14:00:00-CME-001
2014-01-17T03:32Z,-29.0,-90.0,15.0,275.0,S,2014-01-16T14:24:00-CME-001
2014-01-17T05:21Z,-37.0,-88.0,48.0,615.0,C,2014-01-17T00:39:00-CME-001
2014-01-18T01:51Z,-35.0,-85.0,38.0,600.0,C,2014-01-17T20:00:00-CME-001
2014-01-18T05:30Z,-11.0,-91.0,21.0,550.0,C,2014-01-17T22:36:00-CME-001
2014-01-19T21:36Z,-66.0,-29.0,20.0,220.0,S,2014-01-19T02:24:00-CME-001
2014-01-20T18:56Z,7.0,53.0,25.0,220.0,S,2014-01-20T02:36:00-CME-001
2014-01-20T20:30Z,10.0,-170.0,40.0,764.0,C,2014-01-20T15:36:00-CME-001
2014-01-21T02:45Z,-12.0,-80.0,57.0,740.0,C,2014-01-20T22:12:00-CME-001
2014-01-22T02:22Z,-2.0,110.0,32.0,135.0,S,2014-01-21T00:00:00-CME-001
2014-01-21T12:10Z,-5.0,125.0,32.0,384.0,S,2014-01-21T02:36:00-CME-001
2014-01-21T11:59Z,-5.0,99.0,32.0,540.0,C,2014-01-21T06:25:00-CME-001
2014-01-21T15:04Z,-9.0,107.0,37.0,680.0,C,2014-01-21T10:55:00-CME-001
2014-01-21T22:55Z,-5.0,-160.0,40.0,1800.0,O,2014-01-21T21:39:00-CME-001
2014-01-23T07:19Z,43.0,-78.0,30.0,419.0,S,2014-01-22T21:24:00-CME-001
2014-01-23T16:21Z,33.0,-100.0,24.0,273.0,S,2014-01-23T03:12:00-CME-001
2014-01-24T16:30Z,-60.0,-116.0,19.0,400.0,S,2014-01-24T07:36:00-CME-001
2014-01-25T16:33Z,29.0,-73.0,18.0,233.0,S,2014-01-25T01:48:00-CME-001
2014-01-26T03:03Z,73.0,87.0,24.0,271.0,S,2014-01-25T10:00:00-CME-001
2014-01-25T21:36Z,-44.0,-116.0,30.0,624.0,C,2014-01-25T16:54:00-CME-001
2014-01-26T03:08Z,-37.0,-96.0,40.0,697.0,C,2014-01-25T22:39:00-CME-001
2014-01-26T13:13Z,-31.0,-82.0,40.0,729.0,C,2014-01-26T08:48:00-CME-001
2014-01-27T06:02Z,-54.0,-91.0,34.0,420.0,S,2014-01-26T21:54:00-CME-001
2014-01-27T05:35Z,-21.0,170.0,29.0,400.0,S,2014-01-27T00:12:00-CME-001
2014-01-27T06:46Z,21.0,-83.0,20.0,700.0,C,2014-01-27T02:24:00-CME-001
2014-01-28T02:13Z,-30.0,-68.0,21.0,366.0,S,2014-01-27T20:10:00-CME-001
2014-01-28T05:28Z,15.0,-53.0,17.0,710.0,C,2014-01-28T01:25:00-CME-001
2014-01-28T11:15Z,15.0,-64.0,25.0,590.0,C,2014-01-28T05:48:00-CME-001
2014-01-28T12:20Z,18.0,-52.0,19.0,720.0,C,2014-01-28T06:48:00-CME-001
2014-01-29T12:15Z,-35.0,90.0,20.0,150.0,S,2014-01-28T07:25:00-CME-001
2014-01-28T15:14Z,19.0,-56.0,14.0,1030.0,O,2014-01-28T12:25:00-CME-001
2014-01-29T05:54Z,-80.0,-17.0,35.0,450.0,S,2014-01-28T20:10:00-CME-001
2014-01-29T04:15Z,-25.0,170.0,50.0,800.0,C,2014-01-29T01:24:00-CME-001
2014-01-29T15:12Z,-30.0,146.0,29.0,280.0,S,2014-01-29T04:00:00-CME-001
2014-01-29T14:40Z,-17.0,-73.0,33.0,338.0,S,2014-01-29T04:36:00-CME-001
2014-01-30T15:45Z,-17.0,-61.0,45.0,472.0,S,2014-01-30T08:36:00-CME-001
2014-01-30T19:29Z,-15.0,-63.0,58.0,998.0,C,2014-01-30T16:24:00-CME-001
2014-01-31T22:47Z,10.0,-32.0,40.0,728.0,C,2014-01-31T16:34:00-CME-001
2014-02-01T15:05Z,5.0,-130.0,29.0,381.0,S,2014-02-01T06:54:00-CME-001
2014-02-01T18:59Z,7.0,-125.0,35.0,474.0,S,2014-02-01T11:24:00-CME-001
2014-02-02T21:35Z,-2.0,-144.0,44.0,265.0,S,2014-02-02T07:12:00-CME-001
2014-02-02T14:13Z,-20.0,140.0,67.0,745.0,C,2014-02-02T09:36:00-CME-001
2014-02-03T01:54Z,-39.0,110.0,29.0,521.0,C,2014-02-02T18:12:00-CME-001
2014-02-03T14:58Z,-25.0,-92.0,44.0,415.0,S,2014-02-03T08:24:00-CME-001
2014-02-04T01:45Z,-17.0,-125.0,13.0,347.0,S,2014-02-03T12:09:00-CME-001
2014-02-04T07:00Z,-34.0,29.0,62.0,660.0,C,2014-02-04T01:25:00-CME-001
2014-02-04T18:27Z,-16.0,-136.0,32.0,365.0,S,2014-02-04T08:48:00-CME-001
2014-02-04T22:18Z,-33.0,20.0,43.0,570.0,C,2014-02-04T16:39:00-CME-001
2014-02-05T08:19Z,38.0,80.0,14.0,255.0,S,2014-02-04T17:48:00-CME-001
2014-02-05T04:28Z,22.0,-147.0,32.0,400.0,S,2014-02-04T20:00:00-CME-001
2014-02-05T15:33Z,-26.0,101.0,22.0,300.0,S,2014-02-05T02:12:00-CME-001
2014-02-06T12:09Z,-52.0,111.0,21.0,351.0,S,2014-02-06T00:36:00-CME-001
2014-02-06T19:42Z,31.0,102.0,21.0,235.0,S,2014-02-06T01:25:00-CME-001
2014-02-06T17:37Z,-43.0,-126.0,28.0,308.0,S,2014-02-06T05:24:00-CME-001
2014-02-06T18:12Z,24.0,-103.0,15.0,365.0,S,2014-02-06T08:09:00-CME-001
2014-02-07T15:47Z,69.0,120.0,25.0,200.0,S,2014-02-06T21:24:00-CME-001
2014-02-08T02:07Z,17.0,-34.0,21.0,530.0,C,2014-02-07T18:24:00-CME-001
2014-02-08T06:03Z,-8.0,-50.0,24.0,550.0,C,2014-02-08T01:30:00-CME-001
2014-02-09T03:40Z,6.0,-91.0,19.0,245.0,S,2014-02-08T13:39:00-CME-001
2014-02-09T03:14Z,-16.0,-92.0,18.0,450.0,S,2014-02-08T18:00:00-CME-001
2014-02-09T19:31Z,-34.0,9.0,16.0,385.0,S,2014-02-09T09:54:00-CME-001
2014-02-09T20:56Z,-16.0,-108.0,49.0,715.0,C,2014-02-09T16:12:00-CME-001
2014-02-11T01:16Z,74.0,-78.0,16.0,244.0,S,2014-02-10T00:00:00-CME-001
2014-02-10T13:01Z,19.0,-118.0,13.0,400.0,S,2014-02-10T01:26:00-CME-001
2014-02-10T22:20Z,-6.0,-124.0,14.0,467.0,S,2014-02-10T15:32:00-CME-001
2014-02-11T04:15Z,-23.0,-146.0,39.0,500.0,C,2014-02-10T21:39:00-CME-001
2014-02-11T06:06Z,-16.0,-141.0,23.0,570.0,C,2014-02-11T00:12:00-CME-001
2014-02-11T15:08Z,2.0,-8.0,32.0,488.0,S,2014-02-11T05:24:00-CME-001
2014-02-11T16:27Z,21.0,22.0,45.0,490.0,S,2014-02-11T09:48:00-CME-001
2014-02-11T23:23Z,26.0,109.0,23.0,443.0,S,2014-02-11T14:25:00-CME-001
2014-02-12T00:52Z,-14.0,99.0,44.0,720.0,C,2014-02-11T20:10:00-CME-001
2014-02-12T10:15Z,10.0,8.0,60.0,755.0,C,2014-02-12T05:48:00-CME-001
2014-02-12T22:48Z,-38.0,-57.0,25.0,288.0,S,2014-02-12T10:54:00-CME-001
2014-02-12T18:51Z,36.0,26.0,45.0,620.0,C,2014-02-12T13:09:00-CME-001
2014-02-13T11:33Z,32.0,-62.0,12.0,366.0,S,2014-02-12T20:12:00-CME-001
2014-02-13T02:39Z,-16.0,115.0,22.0,968.0,C,2014-02-12T23:09:00-CME-001
2014-02-13T22:40Z,-26.0,157.0,16.0,575.0,C,2014-02-13T16:48:00-CME-001
2014-02-14T11:45Z,-6.0,127.0,48.0,1080.0,O,2014-02-14T08:48:00-CME-001
2014-02-15T01:00Z,32.0,-157.0,40.0,496.0,S,2014-02-14T15:12:00-CME-001
2014-02-15T14:54Z,30.0,-175.0,30.0,639.0,C,2014-02-15T09:54:00-CME-001
2014-02-16T07:18Z,-45.0,172.0,21.0,340.0,S,2014-02-15T21:12:00-CME-001
2014-02-16T22:33Z,-17.0,-87.0,25.0,229.0,S,2014-02-16T07:54:00-CME-001
2014-02-16T18:23Z,6.0,-119.0,34.0,650.0,C,2014-02-16T13:09:00-CME-002
2014-02-16T21:22Z,3.0,,13.0,520.0,C,2014-02-16T14:15:00-CME-001
2014-02-17T05:24Z,26.0,120.0,27.0,440.0,S,2014-02-17T05:24:00-CME-001
2014-02-18T01:27Z,-65.0,-133.0,30.0,350.0,S,2014-02-17T12:00:00-CME-001
2014-02-18T08:59Z,29.0,119.0,20.0,420.0,S,2014-02-18T00:12:00-CME-001
2014-02-18T05:29Z,-28.0,-49.0,63.0,851.0,C,2014-02-18T01:25:00-CME-001
2014-02-19T07:55Z,59.0,-65.0,38.0,500.0,C,2014-02-19T00:00:00-CME-001
2014-02-19T08:59Z,-13.0,-151.0,59.0,810.0,C,2014-02-19T05:00:00-CME-001
2014-02-19T20:18Z,-37.0,-1.0,45.0,800.0,C,2014-02-19T16:00:00-CME-001
2014-02-20T07:55Z,-48.0,-39.0,45.0,643.0,C,2014-02-20T03:12:00-CME-001
2014-02-20T11:54Z,-4.0,79.0,40.0,854.0,C,2014-02-20T08:00:00-CME-001
2014-02-21T07:32Z,-12.0,-112.0,28.0,585.0,C,2014-02-21T01:25:00-CME-001
2014-02-21T20:54Z,-62.0,2.0,13.0,313.0,S,2014-02-21T07:12:00-CME-001
2014-02-21T18:28Z,-6.0,-114.0,60.0,840.0,C,2014-02-21T16:00:00-CME-001
2014-02-22T16:04Z,-54.0,139.0,30.0,1061.0,O,2014-02-22T12:24:00-CME-001
2014-02-22T20:11Z,-24.0,-103.0,23.0,850.0,C,2014-02-22T16:40:00-CME-001
2014-02-23T11:42Z,-14.0,101.0,26.0,735.0,C,2014-02-23T06:48:00-CME-001
2014-02-24T17:41Z,-22.0,-85.0,12.0,612.0,C,2014-02-24T11:54:00-CME-001
2014-02-25T01:35Z,-21.0,-75.0,15.0,319.0,S,2014-02-24T13:25:00-CME-001
2014-02-25T02:58Z,-25.0,129.0,29.0,1050.0,O,2014-02-24T23:36:00-CME-001
2014-02-25T02:51Z,-11.0,-78.0,66.0,1670.0,O,2014-02-25T01:25:00-CME-001
2014-02-26T12:15Z,35.0,-125.0,35.0,300.0,S,2014-02-26T00:06:00-CME-001
2014-02-27T02:10Z,-8.0,-119.0,18.0,170.0,S,2014-02-26T05:24:00-CME-001
2014-02-27T12:52Z,75.0,155.0,23.0,300.0,S,2014-02-26T19:12:00-CME-001
2014-02-28T13:56Z,38.0,106.0,8.0,327.0,S,2014-02-28T02:48:00-CME-001
2014-03-02T03:00Z,9.0,-82.0,18.0,210.0,S,2014-03-01T11:00:00-CME-001
2014-03-02T04:02Z,-8.0,-87.0,16.0,500.0,C,2014-03-01T20:36:00-CME-001
